0.16855061054229736,-0.2857673764228821,-0.3261256814002991,-0.11222133040428162,0.034265510737895966,-0.2689352035522461,-0.030162140727043152,-0.039016369730234146,0.01565266214311123,-0.28275540471076965,0.14363153278827667,0.04257042706012726,-0.22033566236495972,-0.002254664897918701,-0.5524736642837524,0.10922069847583771,-0.021074557676911354,-0.015072906389832497,0.07241835445165634,-0.3033596873283386,-0.22498229146003723,-0.332935094833374,-0.09437841176986694,0.1071101501584053,-0.13572168350219727,-0.23388728499412537,-0.1067490428686142,0.10395129024982452,-0.06779292225837708,0.03178468719124794,-0.1965232938528061,-0.0026370733976364136,-0.2813665568828583,0.04357109218835831,-0.09469231963157654,-0.19645826518535614,-0.10917378216981888,0.13514433801174164,0.14018034934997559,0.3256168067455292,-0.023991772904992104,-0.030596893280744553,-0.0773773193359375,-0.09791341423988342,-0.12080775201320648,-0.035356227308511734,-3.9370498657226562,0.02233555167913437,0.46937209367752075,-0.20144638419151306,0.7133679389953613,0.16904248297214508,-0.43015816807746887,1.1622143983840942,0.40042856335639954,-0.11421839147806168,-0.1301390826702118,-0.10687970370054245,0.13139161467552185,-0.3660646080970764,0.003233082592487335,0.062189411371946335,-0.6787213683128357,-0.2159801572561264,0.019502075389027596,-0.12909062206745148,0.06406974047422409,-0.22962525486946106,-0.03583020716905594,0.13896925747394562,0.07100848853588104,-0.1274329125881195,-0.06308581680059433,-0.030061405152082443,-0.11581176519393921,-0.23410411179065704,-0.10739511996507645,0.03212326765060425,-0.18563681840896606,0.22512637078762054,-0.2544379234313965,-0.0715702474117279,0.1858038604259491,-0.050549644976854324,-0.06633898615837097,0.10098564624786377,-0.11337830871343613,0.11839689314365387,0.037682875990867615,-0.0068404655903577805,-0.08291608095169067,0.15421617031097412,-0.057966411113739014,0.08435533195734024,0.15270140767097473,-0.11082889139652252,0.2881721258163452,-0.2253614068031311,0.1290239542722702,-0.07716332376003265,0.31316637992858887,-0.050022028386592865,0.17790979146957397,-0.17010799050331116,0.052431024610996246,0.33301135897636414,0.03190401941537857,0.057661592960357666,-0.03768046572804451,-0.05734933912754059,0.3739428222179413,0.15166136622428894,-0.0962907001376152,-0.1896086484193802,0.17426812648773193,-0.19111742079257965,-0.17527562379837036,0.06211218237876892,0.10042096674442291,-0.0851556658744812,-0.27016207575798035,1.8590811491012573,-0.01276189461350441,-0.45460253953933716,0.18571794033050537,-0.014840584248304367,0.04681703820824623,0.30323031544685364,0.03853102773427963,-0.04730723053216934,0.030375324189662933,0.02556121163070202,0.0846664309501648,-0.10222803056240082,-0.03436417505145073,0.19052644073963165,0.0688769593834877,0.1905641406774521,-0.23845617473125458,4.246267795562744,0.11969336122274399,-0.04769076034426689,-0.6566342711448669,0.48872795701026917,-0.17899198830127716,-1.9188709259033203,0.08768258988857269,-0.04365719109773636,0.10688691586256027,-0.10882168263196945,-0.2876144349575043,0.17092902958393097,0.037786539644002914,-0.1852022111415863,-0.21627508103847504,0.17336814105510712,-0.023605939000844955,-0.1053767278790474,0.049322694540023804,-0.6286748051643372,0.1165151596069336,-0.18845123052597046,0.035794712603092194,-0.03258664160966873,0.01515314169228077,0.23644939064979553,-0.03477291762828827,0.008355773985385895,1.683058261871338,-0.16582447290420532,0.055082857608795166,0.05373494699597359,0.005454398691654205,-0.15706034004688263,0.03389928489923477,0.13196057081222534,-0.12614694237709045,0.010298291221261024,-0.07957063615322113,0.09440206736326218,-0.09724905341863632,0.056688304990530014,0.006691554561257362,0.053707920014858246,-0.21766528487205505,-0.06260789185762405,-0.07698136568069458,-0.18663305044174194,-0.12252360582351685,0.08937323838472366,0.02278517186641693,0.12745003402233124,-0.4688813090324402,-0.17525434494018555,0.10583032667636871,0.08700045943260193,-0.0555538609623909,0.0028302930295467377,-0.141485795378685,-0.08939015865325928,-0.4248180687427521,-0.010696172714233398,0.20948931574821472,-0.25278401374816895,0.18833616375923157,0.09418874233961105,-0.056761715561151505,-0.11918358504772186,0.008378677070140839,-0.008789967745542526,0.07625894248485565,-0.06849846988916397,0.1709902435541153,-0.14980533719062805,-0.2478484958410263,-0.8699504733085632,-0.0033294111490249634,0.23898917436599731,0.2380991131067276,-0.0016551092267036438,0.13027337193489075,0.24943752586841583,-0.22833071649074554,0.1496264934539795,0.16750270128250122,0.9685673713684082,0.15025511384010315,0.10258064419031143,-0.005468834191560745,-0.3217470049858093,0.1726931631565094,0.13843905925750732,0.104582279920578,0.11318391561508179,0.030679777264595032,0.17134034633636475,-0.03617862984538078,0.11855566501617432,-0.19436845183372498,-0.01616736501455307,0.005953626707196236,-0.2560012936592102,0.031563423573970795,0.1370929479598999,-0.05321241170167923,-0.03337744623422623,0.158865824341774,-0.16686901450157166,-0.00812329351902008,0.20120146870613098,0.006295961327850819,-0.55999356508255,0.10288600623607635,0.025108635425567627,0.19126473367214203,-0.05790005996823311,0.1527399867773056,-0.08849164843559265,-0.08336129039525986,0.027236249297857285,-0.11751513183116913,-0.11564663052558899,-0.00113571435213089,0.49245887994766235,0.0675635039806366,-0.1769310086965561,-0.01249044481664896,-0.034162987023591995,0.07984386384487152,0.021735630929470062,-0.0037996633909642696,0.16530483961105347,-0.0006873570382595062,0.2242339700460434,-0.35351094603538513,-0.3667849898338318,-0.11624032258987427,0.15874424576759338,0.17594504356384277,-0.13458245992660522,0.01379941776394844,-0.15900032222270966,0.23586975038051605,-0.15898621082305908,-0.004784371703863144,0.12434332817792892,0.12453696131706238,-0.13682901859283447,-0.023882383480668068,-0.04624897241592407,0.02915537916123867,-0.36405301094055176,0.08570490777492523,-0.06474699079990387,0.1782524436712265,0.1884041279554367,0.5463114976882935,-0.29908961057662964,-0.25466471910476685,-0.4635313153266907,-0.4746267795562744,-0.0506189689040184,0.36548912525177,-0.08966857194900513,-1.1322559118270874,-0.0590783953666687,-0.26567891240119934,-0.1539899706840515,-11.113616943359375,-0.19184255599975586,0.027868136763572693,0.03423317149281502,0.27202990651130676,0.013245286419987679,0.2417135387659073,-0.15982338786125183,-0.06521350145339966,-0.12478417903184891,0.290626585483551,0.36347049474716187,0.1653698831796646,0.01779092475771904,0.16797195374965668,-0.14737600088119507,0.025223013013601303,0.09726227819919586,0.11802665889263153,0.07418135553598404,0.1423068642616272,0.070895716547966,0.0239613875746727,-0.128485769033432,0.1090686023235321,0.1959577202796936,-0.5344929099082947,-0.21630284190177917,0.09263059496879578,-0.13508817553520203,-0.04382031410932541,0.008371587842702866,-0.20648685097694397,0.1729709804058075,-0.14253562688827515,0.09743532538414001,-0.07984565198421478,0.049327149987220764,0.24840758740901947,0.1533610075712204,-0.05655095353722572,0.06749975681304932,-0.09299635887145996,0.01786201447248459,0.2748605012893677,0.03854648768901825,-0.03653723746538162,-0.14604336023330688,-0.4273337721824646,0.14465072751045227,0.10123129934072495,0.036004532128572464,0.27666690945625305,-0.0011906325817108154,0.09251505881547928,-0.27668726444244385,0.12974679470062256,0.16441059112548828,0.00681343674659729,0.003957927227020264,-0.20254166424274445,-0.13331890106201172,0.055744703859090805,-0.3115323483943939,0.10587729513645172,-0.09599293768405914,-0.1505652517080307,-0.2856300473213196,-0.40439194440841675,-0.07735736668109894,-0.15389510989189148,0.06619729101657867,0.10450229048728943,-2.6378173828125,-0.035820845514535904,0.037995994091033936,0.012541375122964382,0.0675315111875534,0.011326521635055542,0.2893165051937103,-0.171817809343338,0.1127626821398735,0.004022147506475449,-0.20917680859565735,0.078729048371315,-0.07356689870357513,-0.5829875469207764,-0.23154863715171814,-0.2067089080810547,0.018845200538635254,-0.08610649406909943,-0.12825700640678406,-0.09830984473228455,0.01484283059835434,0.002537202090024948,-0.17227134108543396,0.02613067626953125,-0.2420952320098877,-0.09621657431125641,0.0369408093392849,-0.11780981719493866,-0.024938680231571198,0.09952002763748169,0.013888698071241379,-0.07429248094558716,-0.20757731795310974,0.14580237865447998,0.13824264705181122,-0.29813945293426514,-0.0013876669108867645,-0.014398623257875443,0.5248934030532837,-0.07078583538532257,-0.07285705208778381,0.22379691898822784,-0.24573621153831482,-0.04501592740416527,-0.055384811013936996,0.10929585248231888,0.016445830464363098,0.05898231640458107,-0.11186444759368896,-0.18612101674079895,-0.04071202129125595,0.13977384567260742,0.17835895717144012,-0.10114970803260803,-0.13543900847434998,0.05311170592904091,-0.012827584519982338,0.26322606205940247,0.2247558981180191,-0.039838068187236786,0.15559564530849457,-0.15033215284347534,1.0079540014266968,0.026944972574710846,-0.0602576844394207,0.04736265167593956,0.2609466314315796,0.19445084035396576,0.06100411340594292,-0.06710521131753922,0.2786135971546173,-0.0024645738303661346,-0.06948857754468918,-0.19268938899040222,0.04944121092557907,0.023549683392047882,-0.01727464236319065,-0.15181882679462433,-0.04097478836774826,0.046503696590662,-0.04869433864951134,0.16598723828792572,0.12391678243875504,-0.13397762179374695,0.33570989966392517,-0.029195019975304604,-0.12892791628837585,0.13486860692501068,0.02407182566821575,-1.5415862798690796,0.06369002908468246,0.00030393688939511776,-0.07450313866138458,-0.012547368183732033,-0.07129819691181183,0.2556498944759369,0.06071368604898453,0.14152508974075317,0.03384114056825638,-0.027043260633945465,0.2722023129463196,-0.6597013473510742,0.10444335639476776,-0.05930137634277344,0.13424786925315857,0.08409693837165833,0.06259991228580475,0.08575587719678879,0.009913040325045586,0.09141375124454498,0.37728315591812134,0.24965053796768188,-0.0029062293469905853,0.052795544266700745,-0.012278784066438675,0.16152097284793854,0.1653836965560913,-0.019561780616641045,-0.38968101143836975,0.22453124821186066,-0.14810195565223694,-0.031639594584703445,-0.20667575299739838,-0.06571323424577713,0.10523724555969238,-0.07869680970907211,0.043031372129917145,-0.12358170002698898,-0.29522085189819336,0.1240096241235733,-0.007271766662597656,-0.11444462090730667,-0.15344566106796265,0.06111167371273041,-0.01853160560131073,0.041080500930547714,0.658838152885437,-0.05724314600229263,0.02111704647541046,-0.11995309591293335,0.06340273469686508,0.36612534523010254,-0.06583993881940842,-0.07327480614185333,-0.1292637139558792,-0.06395598500967026,0.052454132586717606,-0.08784229308366776,0.196425199508667,0.09112715721130371,-0.2696177661418915,-0.15258891880512238,-0.0932849794626236,-0.17410175502300262,-0.2441300004720688,0.17656446993350983,0.06968855857849121,-0.2093350738286972,-0.16455844044685364,0.027553152292966843,0.5880776643753052,0.06672940403223038,0.1622002273797989,0.057815708220005035,1.5093634128570557,0.06591218709945679,0.0618458017706871,-0.2897462844848633,-0.10140760242938995,0.045715317130088806,-0.22721241414546967,-0.1362583339214325,0.0883384570479393,0.02260509878396988,-0.03363315388560295,-0.10162383317947388,-0.24316087365150452,0.20929226279258728,0.12784022092819214,-0.12783457338809967,0.27841731905937195,0.0008091181516647339,0.10785967111587524,0.050235383212566376,-0.08273545652627945,0.12535744905471802,-0.044566214084625244,0.027543701231479645,-0.07316611707210541,-0.2785947322845459,-0.097182497382164,0.10009193420410156,0.06425417959690094,0.16312895715236664,0.26408958435058594,-0.013076990842819214,-0.3976513147354126,-0.061163537204265594,-0.21940040588378906,-0.12520648539066315,0.12063505500555038,-0.11996118724346161,0.04064708948135376,0.002711717039346695,-0.0613582506775856,-0.05691008269786835,0.02250601351261139,-0.05958641320466995,-0.07121366262435913,-0.030163677409291267,-0.06177753210067749,-0.04046081006526947,-0.1272905468940735,0.1429140865802765,0.07043199241161346,0.17757919430732727,-0.009359851479530334,-0.04627378657460213,-0.019138645380735397,-0.2793220579624176,-0.2653011977672577,-0.12435122579336166,0.02327202633023262,-0.049189046025276184,0.06257553398609161,-0.11467660963535309,0.146971195936203,-0.5326089859008789,0.16951273381710052,-0.22606736421585083,-0.30454015731811523,-0.11754720658063889,-0.05367252975702286,-0.4816454350948334,-0.017179198563098907,0.0005747433751821518,-0.02287822589278221,0.16216108202934265,-0.003689713776111603,-0.04875100404024124,0.08509654551744461,0.055218908935785294,0.13654570281505585,-0.1263066530227661,-0.09507094323635101,-0.013987655751407146,-0.08752350509166718,0.05844239890575409,-0.08012619614601135,-0.229107066988945,-0.0801195278763771,-0.12711787223815918,0.1481938511133194,0.4715329110622406,-0.007975127547979355,0.13289764523506165,0.21162809431552887,-0.025848016142845154,-0.12332993745803833,0.1885528862476349,-0.10298356413841248,-0.1315314620733261,-0.20515009760856628,-0.09243280440568924,0.13346877694129944,0.07170682400465012,0.08086657524108887,0.098225437104702,-0.08555565774440765,0.17468418180942535,0.06646718829870224,-0.09138945490121841,0.02645844966173172,0.016485154628753662,0.16305887699127197,-0.02588190697133541,-0.2976214289665222,-0.09107498824596405,-0.02214382402598858,0.4339790344238281,-0.07715759426355362,-0.05835633724927902,-0.2738327980041504,0.1376231610774994,-0.017500607296824455,-0.20536893606185913,-0.22508183121681213,-0.12595757842063904,0.02969035878777504,0.40521708130836487,-0.14343759417533875,0.04630560427904129,-0.06805650889873505,-0.16206787526607513,-0.07754582911729813,0.16146835684776306,0.09916859865188599,0.0979248657822609,0.20471276342868805,0.14186547696590424,-0.03493156284093857,-0.20137900114059448,-0.04686656966805458,-0.4151436686515808,-0.07405516505241394,0.027638334780931473,-0.06579029560089111,-0.06172821298241615,-0.11502224206924438,-0.241181880235672,-0.053179673850536346,-0.09410674124956131,0.21885661780834198,-0.3572198450565338,0.3204793334007263,-0.08397611975669861,-0.1879146695137024,0.03670355677604675,-0.6586253643035889,-0.20389124751091003,0.250108003616333,0.005604718811810017,-0.03831133991479874,-0.03677568584680557,0.0027436986565589905,0.3333317041397095,-0.03791434317827225,0.16903124749660492,0.08207272738218307,0.06043969467282295,-0.0721825584769249,0.11445873230695724,0.17185023427009583,-0.4770653247833252,0.1425710767507553,-0.024076851084828377,-0.04565705731511116,-0.021918969228863716,-0.1583210974931717,0.16637343168258667,0.012233484536409378,-0.07569405436515808,-0.037873778492212296,-0.0035912087187170982,0.03720647096633911,0.059814199805259705,0.013827541843056679,0.02242991328239441,0.02309705689549446,-0.09827110916376114,0.3401874899864197,0.007911806926131248,-0.9906412959098816,-0.05638445168733597,-0.03597653657197952,0.16040244698524475,0.11945171654224396,-0.14913752675056458,0.059292882680892944,-0.34014788269996643,0.03274136781692505,-0.15860475599765778,-0.18116778135299683,-0.06702782958745956,0.17388160526752472,-0.07181474566459656,-0.06576352566480637,0.17513114213943481,-0.007717616856098175,-0.1650862693786621,0.0334957018494606,-0.26741930842399597,-0.22417232394218445,0.0163421630859375,0.0723310187458992,-0.20796269178390503,-0.027180304750800133,0.01615823060274124,0.010912951081991196,-0.13518279790878296,-0.3412194550037384,0.23074346780776978,-0.06710246950387955,-0.17341932654380798,-0.027570577338337898,0.03825327754020691,0.16399529576301575
